cpp_yajl	python_msgspec	{"000":2,"0":3}	3	PARSE_ERROR
cpp_yajl	python_orjson	{"00":2,"0":3}"	3	PARSE_ERROR
cpp_yajl	python_rapidjson	{"00":2,"0":3}"	3	PARSE_ERROR
cpp_yajl	python_simplejson	{"00":2,"0":3}"	3	PARSE_ERROR
cpp_yajl	python_std	{"00":2,"0":3}"	3	PARSE_ERROR
cpp_yajl	python_ujson	{"00":2,"0":3}"	3	PARSE_ERROR
cpp_yajl	ruby_std	{"00":2,"0":3}"	3	PARSE_ERROR
cpp_yajl	rust_json	{"00":2,"0":3}"	3	PARSE_ERROR
cpp_yajl	rust_jsonc	{"00":2,"0":3}"	3	PARSE_ERROR
cpp_yajl	rust_serde	{"00":2,"0":3}"	3	PARSE_ERROR
cpp_yajl	sqlite3	{"00":2,"0":3}"	3	PARSE_ERROR
dotnet_newtonsoft	dotnet_std	{"00":02,"0":3}	3	PARSE_ERROR
dotnet_newtonsoft	go_fastjson	{"00":2,"0":3,}	3	PARSE_ERROR
dotnet_newtonsoft	go_gjson	00{"0":2,"0":3}	PARSE_ERROR	2
dotnet_newtonsoft	go_goccy	{"00":.2,"0":3}	3	PARSE_ERROR
dotnet_newtonsoft	go_gojay	{"000":2,"0":3}	3	KEY_NOT_FOUND
dotnet_newtonsoft	go_json_iterator	{"00":02,"0":3}	3	PARSE_ERROR
dotnet_newtonsoft	go_jsonparser	{"00":2,"0":.3}	0.3	PARSE_ERROR
dotnet_newtonsoft	go_sonnet	{"00":02,"0":3}	3	PARSE_ERROR
dotnet_newtonsoft	go_std	{"00":02,"0":3}	3	PARSE_ERROR
dotnet_newtonsoft	java_gson	{"00":2,"0":3,}	3	PARSE_ERROR
dotnet_newtonsoft	java_jackson	{"00":02,"0":3}	3	PARSE_ERROR
dotnet_newtonsoft	java_json	{"0":002,"0":3}	3	PARSE_ERROR
dotnet_newtonsoft	js_json5	{"00":02,"0":3}	3	PARSE_ERROR
dotnet_newtonsoft	js_v8	{"00":02,"0":3}	3	PARSE_ERROR
dotnet_newtonsoft	lua_cjson	{"00":.2,"0":3}	3	PARSE_ERROR
dotnet_newtonsoft	php_std	{"00":02,"0":3}	3	PARSE_ERROR
dotnet_newtonsoft	postgres	{"00":02,"0":3}	3	PARSE_ERROR
dotnet_newtonsoft	python_msgspec	{"000":2,"0":3}	3	PARSE_ERROR
dotnet_newtonsoft	python_orjson	{"00":02,"0":3}	3	PARSE_ERROR
dotnet_newtonsoft	python_rapidjson	{"00":02,"0":3}	3	PARSE_ERROR
dotnet_newtonsoft	python_simplejson	{"00":02,"0":3}	3	PARSE_ERROR
dotnet_newtonsoft	python_std	{"00":02,"0":3}	3	PARSE_ERROR
dotnet_newtonsoft	python_ujson	{"00":.2,"0":3}	3	PARSE_ERROR
dotnet_newtonsoft	ruby_std	{"00":02,"0":3}	3	PARSE_ERROR
dotnet_newtonsoft	rust_json	{"00":02,"0":3}	3	PARSE_ERROR
dotnet_newtonsoft	rust_jsonc	{"00":02,"0":3}	3	PARSE_ERROR
dotnet_newtonsoft	rust_serde	{"00":02,"0":3}	3	PARSE_ERROR
dotnet_newtonsoft	sqlite3	{"00":02,"0":3}	3	PARSE_ERROR
dotnet_std	go_fastjson	{"00":02,"0":3}	PARSE_ERROR	3
dotnet_std	go_gjson	00{"0":2,"0":3}	PARSE_ERROR	2
dotnet_std	go_goccy	{"00":02,"0":3}	PARSE_ERROR	3
dotnet_std	go_gojay	{"000":2,"0":3}	3	KEY_NOT_FOUND
