go_gjson          java_json        	{"😀\'":2,"😀":3}	2	3
go_gjson          sqlite3          	{"0\'":2,"0":3}	2	3
go_gjson          sqlite3          	{"\\r0":2,"0":3}	3	2
go_gjson          sqlite3          	{"q\'":2,"q":3}	2	3
go_gjson          sqlite3          	{"\\rq":2,"q":3}	3	2
go_gjson          sqlite3          	{"😀\'":2,"😀":3}	2	3
go_gjson          sqlite3          	{"\\r😀":2,"😀":3}	3	2
go_goccy          c_frozen         	{"q":2,"\#q":3}	3	2
go_goccy          c_frozen         	{"q":2,"\0q":3}	3	2
go_goccy          c_frozen         	{"q":2,"\]q":3}	3	2
go_goccy          c_frozen         	{"q":2,"\cq":3}	3	2
go_goccy          c_frozen         	{"q":2,"\gq":3}	3	2
go_goccy          c_frozen         	{"q":2,"\oq":3}	3	2
go_goccy          c_frozen         	{"q":2,"\sq":3}	3	2
go_goccy          c_frozen         	{"q":2,"\vq":3}	3	2
go_goccy          c_jansson        	{"q":2,"Q":3}\x00\r\x80	3	2
go_goccy          c_json_parser    	{"q":2,"\#q":3}	3	2
go_goccy          c_json_parser    	{"q":2,"\0q":3}	3	2
go_goccy          c_json_parser    	{"q":2,"\]q":3}	3	2
go_goccy          c_json_parser    	{"q":2,"\cq":3}	3	2
go_goccy          c_json_parser    	{"q":2,"\gq":3}	3	2
go_goccy          c_json_parser    	{"q":2,"\oq":3}	3	2
go_goccy          c_json_parser    	{"q":2,"\sq":3}	3	2
go_goccy          c_json_parser    	{"q":2,"\vq":3}	3	2
go_goccy          dotnet_newtonsoft	{"q":2,"\'q":3}	3	2
go_goccy          go_sonnet        	{"q":2,"\'q":3}	3	2
go_goccy          java_gson        	{"q":2,"\'q":3}	3	2
