parser0            parser1            seed                 testcase                  output0  output1
c_frozen           dotnet_std         {"q":2,"q":3}        {"q":2,"\u0071":3}        2        3
c_frozen           go_fastjson        {"q":2,"q":3}        {"q":2,"q":3}             3        2
c_frozen           go_gjson           {"q":2,"q":3}        {"q":2,"q":3}             3        2
c_frozen           go_goccy           {"q":2,"q":3}        {"q":2,"Q":3}             2        3
c_frozen           go_goccy           {"q":2,"q":3}        {"q":2,"\#q":3}           2        3
c_frozen           go_goccy           {"q":2,"q":3}        {"q":2,"\0q":3}           2        3
c_frozen           go_goccy           {"q":2,"q":3}        {"q":2,"\]q":3}           2        3
c_frozen           go_goccy           {"q":2,"q":3}        {"q":2,"\cq":3}           2        3
c_frozen           go_goccy           {"q":2,"q":3}        {"q":2,"\gq":3}           2        3
c_frozen           go_goccy           {"q":2,"q":3}        {"q":2,"\oq":3}           2        3
c_frozen           go_goccy           {"q":2,"q":3}        {"q":2,"\sq":3}           2        3
c_frozen           go_goccy           {"q":2,"q":3}        {"q":2,"\vq":3}           2        3
c_frozen           go_goccy           {"q":2,"q":3}        {"q":2,"\\x00q":3}        2        3
c_frozen           go_goccy           {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
c_frozen           go_goccy           {"q":2,"q":3}        {"q":2,"\u0071":3}        2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"!:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"":3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"#:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"$:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"%:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"&:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"':3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"(:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"):3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"*:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"+:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q",:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"-:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q".:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"/:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"0:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"1:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"2:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"3:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"4:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"5:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"6:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"7:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"8:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"9:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q":,3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q";:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"<:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"=:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q">:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"?:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"@:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"A:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"B:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"C:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"D:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"E:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"F:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"G:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"H:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"I:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"J:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"K:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"L:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"M:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"N:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"O:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"P:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"Q:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"R:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"S:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"T:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"U:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"V:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"W:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"X:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"Y:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"Z:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"[:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"\:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"]:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"^:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"_:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"`:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"a:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"b:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"c:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"d:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"e:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"f:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"g:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"h:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"i:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"j:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"k:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"l:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"m:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"n:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"o:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"p:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"q:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"r:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"s:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"t:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"u:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"v:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"w:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"x:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"y:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"z:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"{:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"|:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"}:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,"q"~:3}            2        3
c_frozen           go_gojay           {"q":2,"q":3}        {"q":2,,"q":3}            2        3
c_frozen           go_json_iterator   {"q":2,"q":3}        {"q":2,"Q":3}             2        3
c_frozen           go_json_iterator   {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
c_frozen           go_json_iterator   {"q":2,"q":3}        {"q":2,"\u0071":3}        2        3
c_frozen           go_jsonparser      {"q":2,"q":3}        {"q":2,"q":3}             3        2
c_frozen           go_sonnet          {"q":2,"q":3}        {"q":2,"\u0071":3}        2        3
c_frozen           go_std             {"q":2,"q":3}        {"q":2,"Q":3}             2        3
c_frozen           go_std             {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
c_frozen           go_std             {"q":2,"q":3}        {"q":2,"\u0071":3}        2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2,"q"=3}             2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2;"q":3}             2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2!,"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2!;"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2","q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2";"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2$,"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2$;"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2%,"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2%;"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2&,"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2&;"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2',"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2';"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2(,"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2(;"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2),"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2);"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2*,"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2*;"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2+,"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2+;"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2,"q"=>3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2-,"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2-;"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2<,"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2<;"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2>,"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2>;"q":3}            2        3
c_frozen           java_gson          {"q":2,"q":3}        {"q":2?,"q":3}            2        3
